,Country,Date,Buyer,Seller,Location,Property type,Property type 2 (use drop-down menu),Main use (if Mixed use),Use (if Development/Building rights),Comment (if Redevelopment),Comment (if Other),"Price, MSEK","Area, m2","Price, SEK/m2",Comments,Comments from Friday meeting,Yield,Project name,Broker,BRE received,Received by,BRE reviewed,BRE bid,Souce,
,Sweden,2022-01-28,Fabege AB,Skanska,Flemingsberg,Development,,,,,,n.a.,"35,000",n.a.,"Together with previous acquisitions from Skanska at the southern approach to the area, Fabege now has two  in place in the development of this new town centre.",,,,,,,,,,
,Sweden,2022-01-28,SBB,Odalen Fastigheter,n.a.,Public use,,,,,,510,"60,000",8500,"SBB acquires 100 percent of the shares in Odalen Fastigheter AB for a purchase price of SEK 510 million. The transaction is financed through the issue of 3,000,000 Class B shares in SBB at a subscription price of SEK 70 per share, corresponding to a premium of approximately 26,2 percent compared with the closing price of the Class B share on 27 January, 2022, and the remainder is financed through existing cash.The acquisition includes an additional ~36 000 kvm in building rights",,,,,,,,,,
,Sweden,2022-01-28,Nivika Fastigheter AB,Varbergs Stenfastigheter,Varberg,Office,Industrial,,,,,134,"8,285",16174,3 properties,,,,,,,,,,
,Sweden,2022-01-25,Altura  (NREP),Stenvalvet,Stockholm (++),Public use,,,,,,"2,100",n.a.,n.a.,"13 properties in Stockhlm/Mälarden, Dalarna and Skåne",,,,,,,,,,
,Sweden,2022-01-24,Kalmar County,Skanska,Västervik,Development,,,,,,915,"24,500","37,347",A new psychiatric clinic,,,,,,,,,,
,Sweden,2022-01-24,Hemsö Fastighets AB,E'on Fastigheter 2 AB,Malmö,Office,,,,,,280,"11,600","24,138",,,,,,,,,,,
,Sweden,2022-01-24,Doxa,Brorman Fastigheter,Malmö,Other,,,,,No info,n.a.,n.a.,n.a.,,,,,,,,,,,
,Sweden,2022-01-21,ICA Fastigheter,Serneke,Lund,Development,,,,,,548,"22,000","24,909",The building will be certified in accordance with the Miljöbyggnad Silver standard,,,,,,,,,,
,Sweden,2022-01-17,Tritax Eurobox,n.a.,Rosersberg,Development,,,,,,402,"17,832",22544,This is the company's third investment in Sweden and second in Rosersberg,,,,,,,,,,
,Sweden,2022-01-14,TITANIA AB,TÄBY KOMMUN,Täby,Development,,,,,,118,n.a.,n.a.,226 apartments,,,,,,,,,,
,Sweden,2022-01-07,RANDVIKEN AB,CERNERA FASTIGHETER AB,Borås,Retail,Office,,,,,455,"22,622","20,113","The occupancy rate is approximately 94% and major tenants in the Portfolio are Staples Sweden, Kungälvs Rörläggeri, Solar and Caverion. ",,,,,,,,,,
,Sweden,2021-12-31,KLARABO FÖRVALTNING AB,LERSTENEN FASTIGHETS AB,Umeå,Office,Industrial,,,,,175,"9,058","19,320",126 apartments. Fully rented,,,,,,,,,,
,Sweden,2021-12-31,PATRIAM AB,OSCAR PROPERTIES INVEST AB,Stockholm,Development,,,,,,250,n.a.,n.a.,"As the detailed plan has gained legal force, the concept development and building permit design can begin immediately. The start of production is planned for 2023 and the first move-in is already planned for 2024.",,,,,,,,,,
,Sweden,2021-12-30,FASTIGHETS AB BALDER,SERNEKE FASTIGHET AB,Göteborg,Development,,,,,,210,n.a.,n.a.,"The Aries block comprises about 15,000 square metres of gross floor area. There are plans in the property for housing of about 9,500 square metres of living space, 190 tenant-owner’s apartments and commercial premises comprising about 2,000 square metres of commercial floor space. According to the plans, the building will have up to 12 floors. ",,,,,,,,,,
,Sweden,2021-12-29,s,AMASTEN FASTIGHETS AB,Örebro,Residential,,,,,,128,"2,323","55,101",92 student apartments,,,,,,,,,,
,Sweden,2021-12-29,CIBUS NORDIC REAL ESTATE AB (PUBL),MIDROC PROPERTY DEVELOPMENT AB,Kävlinge,Retail,,,,,,160,"4,100","39,024",COOP is the anchor tenant. Social service tenant. Average lease maturity is 9 years.,,,,,,,,,,
,Sweden,2021-12-29,REAL FASTIGHETER AB,ERIK HEMBERG FASTIGHETS AB,Tranås,Retail,Office,,,,,158,"20,941","7,564",6 properties ,,,,,,,,,,
,Sweden,2021-12-23,GLADSHEIM FASTIGHETER AB,RENTUS AB,Skövde,Residential,,,,,,160,"10,568","15,140",135 apartments,,,,,,,,,,
,Sweden,2021-12-23,K-FASTIGHETER AB,CHRISTIANSTADS FASTIGHETS AB,Kristianstad,Residential,,,,,,227,"9,000","25,222",105 apartments and 2 preschools,,,,,,,,,,
,Sweden,2021-12-23,FOLKSAM FASTIGHET HOLDING AB,AMF FASTIGHETER AB,Stockholm,Office,,,,,,"2,140","14,749","145,095","For Folksam, this is the second purchase of the year in that price range. In total, Folksam has bought for SEK 23 billion over the past five or six years.",,,,,,,,,,
,Sweden,2021-12-23,REVELOP AB,VÄSTSVENSK LOGISTIK AB (PUBL),Mölndal,Industrial,,,,,,665,"39,937","16,651",7% over latest valuation. The building needs large investment,,,,,,,,,,
,Sweden,2021-12-22,ALLIANZ SE,HEIMSTADEN BOSTAD AB,Malmö (+),Retail,Office,,,,,"17,100","760,642","22,481",Allianz Real Estate joins as a partner in the joint venture company formed for the properties Heimstaden recently acquired from Akelius.,,,,,,,,,,
,Sweden,2021-12-22,INTEA AB,CASTELLUM AB,Helsingborg,Public use,,,,,,"2,524","37,065","68,097",Police station and jail. Sale price 23% higher than latest valuation,,,,,,,,,,
,Sweden,2021-12-21,TORSLANDA PROPERTY INVESTMENT AB (PUBL),SCHRODERS,Solna,Office,,,,,,458,"12,632","36,257",Estimated 50% occupancy,,,,,,,,,,
,Sweden,2021-12-21,NIAM AB,GROSVENOR EUROPE,Håbo (+),Retail,,,,,,"1,100","51,631","21,305","Fund giant Niam's district center portfolio is growing. Now they are expanding with Väsby and Bålsta Centrum, of 52,000 sqm, after acquisitions from Grosvenor. As a result, Grosvenor's portfolio has decreased, from five to two centers, in 2021.",,,,,,,,,,
,Sweden,2021-12-21,LOGISTEA AB,HANSSONGRUPPEN AB,Ljungby,Industrial,,,,,,109,"15,315","7,091","Logistea AB (publ), a fast-growing real estate company in warehousing and logistics with strong cash flows, has today acquired two warehousing and logistics properties in Ljungby and Värnamo, respectively.",,,,,,,,,,
,Sweden,2021-12-21,LOGISTEA AB (PUBL),GRANGATAN FASTIGHETER AB,Motala (+),Industrial,,,,,,135,"22,754","5,933","Logistea AB (publ), a fast-growing real estate company in warehousing and logistics with strong cash flows, has today acquired two warehousing and logistics properties in Ljungby and Värnamo, respectively.",,,,,,,,,,
,Sweden,2021-12-21,ARWIDSRO FASTIGHETS AB,COREM AB,Norrköping,Retail,,,,,,284,"15,545","18,270","The property has the address Blygatan 4 and Malmgatan 39–41. Among the tenants are Jysk, the neighboring farm and a large Citygross.",,,,,,,,,,
,Sweden,2021-12-21,"GOETZE, TINO",MÄLARKAJEN FASTIGHETER AB,Stockholm,Retail,Office,,,,,900,"5,104","176,332","Among the tenants are Skeppsbron Skatt and Astrada. Goetze invests its property assets in the company Brovalvet, where most of the properties are in good locations in Stockholm and the rest are in Visby. Brovalvet recently bought a property near Norrmälarstrand.",,,,,,,,,,
,Sweden,2021-12-20,ALECTA AB,UNIBAIL-RODAMCO,Solna,Retail,Office,,,,,"2,800","80,411","34,821","After the sale, Unibail owns three properties. Westfield Mall (Solna), Täby Centrum, Nacka Forum",,,,,,,,,,
,Sweden,2021-12-20,SLP FASTIGHETS AB,GAMLARP FASTIGHET AB,Nässjö,Industrial,,,,,,127,"16,600","7,651","Tura Scandinavia AB, a leading nordic distributor, signed a 10 year lease with SLP",,,,,,,,,,
,Sweden,2021-12-20,VREFAST AB,,Arboga (+),Residential,,,,,,200,"9,000","22,222","Four residential properties in Mälardalen. In one of Stockholm's suburbs, Rågsved, a property of 60 apartments spread over approximately 3,700 sq.m. has been acquired. In Arboga, three properties consisting of 69 apartments and a preschool of approximately 5,300 sq.m. have been acquired",,,,,,,,,,
,Sweden,2021-12-17,ABG FASTENA AB,SVENSKA HUS AB,Göteborg,Industrial,,,,,,190,"9,587","19,819",Fully leased. Vd ABG Fastena says they have the ambition to do more acquisitions in the area in the coming years,,,,,,,,,,
,Sweden,2021-12-16,SBB,HFAB,Halmstad (+),Residential,,,,,,423,"15,000","28,200","175 apartments, most of them located in central Halmstad",,,,,,,,,,
,Sweden,2021-12-16,Peab,Corem,Borås,Retail,,,,,,110,"22,704","4,845",Peab acquired shopping center Knallerian and four other properties in Knalleland retail area in Borås. The properties have appr. 40 tenants in total. The surrounding area is marked out as a development area for residentials,,,,,,,,,,
,Sweden,2021-12-16,n.a.,Corem,Västerås,Retail,,,,,,n.a.,"16,742",n.a.,"Corem sold a retail property (IKEA until 2014) in Hälla, Västerås. The property is fully leased to e.g., Systembolaget, Willys and ÖoB",,,,,,,,,,
,Sweden,2021-12-15,Bygg-Göta,Alaska Real Estate AB,Gothenburg,Retail,,,,,,650,"19,000","34,211","Retail property in Sisjön in southern Gothenburg, fully leased to Systembolaget, Coop, Jula and Elgiganten. NOI of 31,1 (1,638 SEK/sq.m.) which indicates a yield of 4,8% for exisiting premises. Some 16,000 sqm building right - however, hard to develop",,,,,,,,,,
,Sweden,2021-12-15,Nordea Liv & Pension,Länsförsäkringar,Solna,Office,,,,,,n.a.,"5,902",n.a.,"Office property located in Frösunda, close to E4 in Solna. The property is sold as vacant as Länsförsäkringar will move out",,,,,,,,,,
,Sweden,2021-12-13,Gladsheim Fastigheter AB,Mepo Data AB,Köping (+),Residential,,,,,,191,"17,160","11,131",A portfolio of 182 apartments spread over 29 properties located in Köping and Kungsör,,,,,,,,,,
,Sweden,2021-12-10,Wallenstam,Svenska Handelsbanken,Göteborg,Office,Retail,,,,,"1,125","11,963","94,040","Commercial property in central Gothenburg, consisting of appr. 75% office and 25% retail. The largest tenants are Handelsbanken, Naturkompaniet, H&M and Randstad",,,,,,,,,,
,Sweden,2021-12-10,K-Fastigheter Holding AB,Kilenkrysset AB,Strängnäs,Development,,,,,,97,n.a.,n.a.,"Plot of land with building rights for rental apartments of 32,600 sqm in total corresponding to 350 apartments",,,,,,,,,,
,Sweden,2021-12-10,Besqab,Fastighets AB Hägerstens Allé,Stockholm,Development,,,,,,n.a.,n.a.,n.a.,"A property located in Hägersten, the newly accepted zoning plan with building rights for 50 apartments is currently being appealed against",,,,,,,,,,
,Sweden,2021-12-09,SLP Fastighets AB,Stålrör i Halmstad AB,Halmstad,Industrial,,,,,,112,"14,658","7,641","Industrial property with some office premises. Sale and lease back transaction, the rental value is MSEK 6.6",,,,,,,,,,
,Sweden,2021-12-09,Willhem AB,Land Bo Fastighets Tegelbruk AB (Gekås),Halmstad,Residential,,,,,,818,"20,087","40,703","330 modern apartments in three different properties in Slottsmöllan, Halmstad",,,,,,,,,,
,Sweden,2021-12-09,Diös,Norells Fastighetsförvaltning,Östersund & Sollefteå,Office,Residential,,,,,170,"21,394","7,946","Two centrally located office/residential/service properties, 16,000 sqm in Östersund and 5,500 sqm in Sollefteå. The total rental value is MSEK 19, and the vacancy rate is 10%",,,,,,,,,,
,Sweden,2021-12-08,SBB,SISAB,Stockholm,Public use,,,,,,"1,460","47,662","30,632","SBB acquired seven school properties from SISAB with a total rental value of MSEK 59. The properties are in Spånga, Enskede, Bromma, Hässelby and Skärholmen",,,,,,,,,,
,Sweden,2021-12-08,Svenska Handelsfastigheter,Corem,Borås,Retail,,,,,,167,"14,806","11,279","Property located in retail area Knalleland, H&M, Stadium and Lagerhaus are among the largest tenants. The rental value is MSEK 15 (excl. supplements)",,,,,,,,,,
,Sweden,2021-12-08,Tosito AB,Nässjö kommun,Nässjö,Development,,,,,,n.a.,n.a.,n.a.,"Plot of land of 81,200 sqm. The zoning plan has been accepted, Tosito is planning construction of logistics/industrial properties on the plot",,,,,,,,,,
,Sweden,2021-12-08,SLP Fastighets AB,Assars Industri AB,Gnosjö,Industrial,,,,,,41,"6,974","5,879","SLP acquired a modern logistics property in Hillerstorp, Gnosjö through a sale and lease-back transaction. The rental value is MSEK 3.1",,,,,,,,,,
,Sweden,2021-12-07,SLP Fastighets AB,Tosito AB,Jönköping,Industrial,,,,,,251,"21,800","11,514","A newply produced logistics property located south of Jönköping. The main tenant is Emotion Logistics AB, the rental value is MSEK 13.7",,,,,,,,,,
,Sweden,2021-12-07,Axa,NREP,Jönköping (+),Industrial,,,,,,"5,000","275,600","18,142","Axa acquired 20 logistics properties spread over the Nordic countries from NREP's Logicenters portfolio. The total leasable area is 515,000 sqm and the estimated price is BSEK 9, of which BSEK 5 for the properties in Sweden (Jönköping, Upplands-Bro, Nykvarn, Borås)",,,,,,,,,,
,Sweden,2021-12-06,Areim,Segerberggruppen AB,Stockholm,Development,,,,,,n.a.,"7,200",n.a.,"A development property located close to Bromma Blocks and fully let to Hedin Bil. The current property will be demolished and a new full-service facility of 7,200 sqm will be built",,,,,,,,,,
,Sweden,2021-12-06,Alecta Fastigheter,EQT AB,Stockholm,Public use,,,,,,"1,250","14,100","88,652","Alecta acquired a plot of land for a school property at Södermalm. The property is undergoing a full renovation and extension, which should be completed in mid-2022. The property is fully let to Academedia, which will open a new campus for four high schools on the premises. EQT bought the property three years ago for MSEK 345",,,,,,,,,,
,Sweden,2021-12-03,n.a.,Wallenstam AB,Tyresö,Residential,,,,,,"1,000","12,939","77,286",Two newly produced residential properties in Tyresö,,,,,,,,,,
,Sweden,2021-12-02,Brinova Fastigheter,Fem Hjärtan Fastigheter,Landskrona,Residential,,,,,,185,"4,956","37,328","Brinova acquired a property located in Borstahusen, Landskrona, consisting of two buildings with 76 rental apartments in total and building rights of 9,500 sqm. The rental value is MSEK 7.8",,,,,,,,,,
,Sweden,2021-12-01,Heimstaden Bostad,Akelius,Stockholm (+),Residential,,,,,,"36,700","859,266","42,711","Heimstaden acquires Akelius' Swedish, Danish and German portfolios for BSEK 92.5. The Swedish portfolio is estimated at a price of BSEK 36.7 with an estimated yield of 2.2-2.4%",,,,,,,,,,
,Sweden,2021-12-01,Vatne Property AS,Peab,Borås,Residential,,,,,,320,"9,166","34,912","Norwegian Vatne Property acquired Peab's rental apartment project for MSEK 280 and commercial properties for MSEK 40. 6.472 sqm rental apartments and 2,694 sqm commercial",,,,,,,,,,
,Sweden,2021-11-30,Cibus Nordic Real Estate,Concilia Retail Property AS,Eda,Retail,,,,,,299,"13,979","21,389",Cibus acquired Charlottenbergs Handelspark close to the Norwegian border. Charlottenberg Handelspark consists of two separate properties with Ica and Lidl as anchor tenants,,,,,,,,,,
,Sweden,2021-11-30,Företagsparken Norden,n.a.,Stockholm (+),Industrial,,,,,,200,"15,000","13,333","A portfolio of 9 properties in Stockholm and Södertälje with a total leasable area of 15,000 sqm and rental value of MSEK 13",,,,,,,,,,
,Sweden,2021-11-30,n.a.,Corem Property Group,Svedala (+),Industrial,,,,,,163,"20,200","8,069",Corem sold two warehouse properties in Svedala and Sollentuna for a total value of MSEK 163 through two separate transactions,,,,,,,,,,
,Sweden,2021-11-30,Granit Fastigheter,Karyd Fastigheter,Malmö,Residential,,,,,,n.a.,"4,280",n.a.,"Two properties in central Malmö, mostly consisting of apartments",,,,,,,,,,
,Sweden,2021-11-30,Diös,Nordvestor Fastigheter AB,Skellefteå,Office,Residential,,,,,810,"34,972","23,161","Five centrally located properties in Skellefteå. Two of the properties are recently built. The properties are consisting of office, residential and commercial with a rental value of MSEK 57 and a vacancy rate of 8 %. Ica, Tyréns and Systembolaget are among the largest tenants",,,,,,,,,,
,Sweden,2021-11-29,Stendörren,Geidemark Fastigheter AB,Västerås,Industrial,,,,,,66,"4,302","15,225","Warehouse property Servitrisen 3 in Långängarna, Västerås",,,,,,,,,,
,Sweden,2021-11-29,Cibus Nordic Real Estate,Bra Bygg Exploateringen,Ale,Retail,,,,,,120,"3,200","37,500",The acquired property is currently under construction and will be completed during Q3 2022. A 12-year lease agreement with Willys is signed,,,,,,,,,,
,Sweden,2021-11-29,Ramsbury Invest,Stockholms kommun,Stockholm,Hotel,,,,,,525,"4,320","121,412","Ramsbury Invest acquired Hotell Villa Dagmar on Nybrogatan, consisting of 70 hotel rooms and a restaurant",,,,,,,,,,
,Sweden,2021-11-27,Ås Härads Holding AB,Willhem AB,Borås,Residential,,,,,,128,"5,901","21,691","56 apartments (28 semi-detached houses) in Kypedalen, Borås",,,,,,,,,,
,Sweden,2021-11-26,SBB,Wallenstam AB,Stockholm,Residential,,,,,,"1,150","34,764","33,080","Six properties, two of which located in Sundbyberg and four in Gröndal. The properties are mostly consisting of rental apartments and some commercial space",,,,,,,,,,
,Sweden,2021-11-25,Lansa Fastigheter,Serneke Fastighet AB,Uppsala,Development,,,,,,462,n.a.,n.a.,"Apartment project of 202 rental apartments in Rosendal, Uppsala. The project is expected to be completed in 2024",,,,,,,,,,
,Sweden,2021-11-24,Arlandastad Group,Wåhlin Fastigheter AB,Sigtuna,Development,,,,,,150,"490,000",n.a.,"Arlandastad Group is acquiring a part of Arlandastad Golf (490,000 sqm land area). The company plans to create a meeting place for people, companies and businesses ",,,,,,,,,,
,Sweden,2021-11-22,Trianon,Casasvea AB,Malmö,Office,,,,,,70,"3,200","21,875","A community property located in central Malmö, leased to Malmö City with a rental value of 5.1 MSEK",,,,,,,,,,
,Sweden,2021-11-19,Jefast,Länshem Skåne AB,Helsingborg,Residential,Office,,,,,n.a.,"15,000",n.a.,"Two properties located at Söder district in central Helsingborg, consisting of 71 apartments and 9,726 sqm office and retail premises",,,,,,,,,,
,Sweden,2021-11-18,Trianon,Bertlands Fastigheter,Malmö,Residential,,,,,,630,"12,900","48,837","Trianon acquired two properties in central Malmö, consisting of 174 apartments. The rental value is 23.6 MSEK and the acquisition is made as a company transaction",,,,,,,,,,
,Sweden,2021-11-15,Diös,NP3 / Skellefteå Industrihus AB,Skellefteå & Östersund,Office,,,,,,186,"11,222","16,575","Three office properties located in Skellefteå and one in Östersund let out to Region Västerbotten, Skellefteå kommun and Bonnier",,,,,,,,,,
,Sweden,2021-11-15,SLP,Evolv Property AB,Stockholm (+),Industrial,Logistics,,,,,730,"37,000","19,730","A portfolio of 11 properties located in Stockholm, Mälardalen and Norrköping. The properties are mostly consisting of warehouses for last-mile logistics. The estimated price is 730 MSEK. Yield below 5%",,,,,,,,,,
,Sweden,2021-11-15,Regio / ED Gruppen,Gabrielsson Invest Fastighetsutveckling AB,Norrköping,Industrial,,,,,,198.5,"42,500","4,671","Regulatorn 4, industrial (mixed use) property located in Norrköping next to the new exit to E4. Appr. 16,000 sqm is currently vacant and the NIY is 2.9%  ",,,,,,,,,,
,Sweden,2021-11-15,Aspelin-Ramm Fastigheter AB,SBB,Gothenburg,Development,,,Office,,,225,"20,882","21,550",Aspelin-Ramm acquires 50% of Gamlestaden 2:8 in Gothenburg for 225 MSEK and forms a new JV with SBB to devleop the office building. The property has been vacant since SKF moved their headquarters,,,,,,,,,,
